nullwillpower0,willpower1,willpower2,willpower3,willpower4,willpower5,willpower6,willpower7,willpower8,willpower9,willpower10,willpower11,willpower12
0.7416575747208933,0.7416575747208933,0.17907050759119464,0.20235564898871664,0.20235564898871664,0.2680390865303567,0.2519364545268343,0.26070568728678734,0.2841857646049349,0.2841857646049349,0.2841857646049349,0.20408191047911522,0.23270992618788752
0.4091703961953475,0.4091703961953475,0.22504746037683165,0.2605964189424182,0.3351404299902595,0.4091703961953475,0.38131717459120384,0.2807066004624094,0.2807066004624094,0.2566073866119203,0.2566073866119203,0.2566073866119203,0.3378992997402344
0.4752796701336956,0.4752796701336956,0.2583452068795489,0.2583452068795489,0.191031770157602,0.2678572346137783,0.2678572346137783,0.24784805679232705,0.22930514804761298,0.22930514804761298,0.23892389057259222,0.23892389057259222,0.2583452068795489
0.5451825619864844,0.5451825619864844,0.05903403290439947,0.05903403290439947,0.06978110490637825,0.06223220514764899,0.06223220514764899,0.06223220514764899,0.06223220514764899,0.06223220514764899,0.06223220514764899,0.05903403290439947,0.05903403290439947
0.9321948577388444,0.051047792360197124,0.04377456705668437,0.04377456705668437,0.04377456705668437,0.051047792360197124,0.051047792360197124,0.051047792360197124,0.06103650076407452,0.06103650076407452,0.06103650076407452,0.06103650076407452,0.06103650076407452
0.26993279029322176,0.26993279029322176,0.3305600435891847,0.3305600435891847,0.3305600435891847,0.26993279029322176,0.4174605731850007,0.4174605731850007,0.3152117010306219,0.3152117010306219,0.3152117010306219,0.3369497823353489,0.36122677869025577
0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654,0.7089541364868654
0.8455660734519406,0.11737932522846055,0.14008534539121034,0.16474639461518417,0.16474639461518417,0.11737932522846055,0.11737932522846055,0.11737932522846055,0.1829204411158963,0.2191397304591579,0.2191397304591579,0.16822587877312706,0.16822587877312706
0.4293456807124216,0.4059808244026743,0.8009379755675752,0.533427154773813,0.7999410729520073,0.4059808244026743,0.4059808244026743,0.4059808244026743,0.4059808244026743,0.4059808244026743,0.4059808244026743,0.4059808244026743,0.4059808244026743
0.713467446883149,0.713467446883149,0.41511514413329975,0.3243127314359575,0.41551694599922606,0.29205216809837503,0.29205216809837503,0.40678322193966426,0.40678322193966426,0.40678322193966426,0.3935416715440314,0.3163233036335511,0.41511514413329975
0.6771742521222264,0.6771742521222264,0.4160462752595727,0.4160462752595727,0.4160462752595727,0.6771742521222264,0.3528388093030709,0.3086967636012357,0.4714211900456209,0.321840658677351,0.321840658677351,0.321840658677351,0.4160462752595727
0.11165806764486075,0.11165806764486075,0.15710519686557467,0.15710519686557467,0.15710519686557467,0.11165806764486075,0.11165806764486075,0.21354682667926225,0.21354682667926225,0.21354682667926225,0.21354682667926225,0.16509759856266112,0.16509759856266112
0.0393910150024398,0.0393910150024398,0.263939495497383,0.2715113027760534,0.2715113027760534,0.0393910150024398,0.0393910150024398,0.0393910150024398,0.2715039785481219,0.2889024555553828,0.2889024555553828,0.263939495497383,0.263939495497383
0.7878944279570492,0.11404082077228464,0.061796550350392984,0.061796550350392984,0.061796550350392984,0.11404082077228464,0.11404082077228464,0.07340621806486669,0.07340621806486669,0.07340621806486669,0.07340621806486669,0.07340621806486669,0.061796550350392984
0.3582976178213248,0.3582976178213248,0.5462852058066704,0.5462852058066704,0.5462852058066704,0.3582976178213248,0.5267522034057119,0.5449162172277675,0.4713968092535152,0.47869819024069465,0.5370376868254851,0.4094291041752264,0.5462852058066704
0.9844362690071652,0.24685640828879143,0.24119342842325414,0.2755519144420001,0.4064221515456848,0.24685640828879143,0.3849531561904718,0.33710655265499617,0.3447484140428527,0.3447484140428527,0.33449599843012223,0.36872899451846547,0.30701502559449373
0.7167296834845701,0.7167296834845701,-0.010373462398143851,-0.010373462398143851,-0.010373462398143851,0.7167296834845701,0.7167296834845701,0.7167296834845701,0.7167296834845701,0.7167296834845701,0.7167296834845701,-0.010373462398143851,-0.010373462398143851
0.9301689928957897,0.17097757308799227,0.12676983511034157,0.12676983511034157,0.12676983511034157,0.15117291479348188,0.15117291479348188,0.15117291479348188,0.15117291479348188,0.17667787662732468,0.17667787662732468,0.12255482379214143,0.12255482379214143
0.6692551758999203,0.6692551758999203,0.3360095785933019,0.2007399580436677,0.32366962984984493,0.6692551758999203,0.6692551758999203,0.30043827585522914,0.30043827585522914,0.30043827585522914,0.30462021749661233,0.21536360229381551,0.3360095785933019
0.11735845387887567,0.11735845387887567,0.38201800365425886,0.38201800365425886,0.5604953350178364,0.11735845387887567,0.11735845387887567,0.11735845387887567,0.11735845387887567,0.11735845387887567,0.6348268191909385,0.6348268191909385,0.6348268191909385
0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194,0.34387865560865194
0.36877797383587757,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396,0.09591053610690396
0.30121416564184,0.30121416564184,0.4393282835821726,0.29501377906663456,0.4283907429951572,0.30121416564184,0.30121416564184,0.30121416564184,0.30121416564184,0.400336727183958,0.400336727183958,0.400336727183958,0.4393282835821726
0.6343573705036472,0.6343573705036472,0.23534984960815028,0.2685751673350188,0.2685751673350188,0.24197940131887524,0.4344146849826633,0.4344146849826633,0.3146053323655243,0.295704456300786,0.4035943137582368,0.2971689010088772,0.334484700309456
0.5335623603648189,0.5335623603648189,0.13034999406629533,0.13034999406629533,0.13034999406629533,0.5335623603648189,0.5335623603648189,0.14977923067923316,0.14977923067923316,0.17789665940229024,0.17789665940229024,0.19468533982598615,0.19468533982598615
0.5485080705133307,0.5485080705133307,0.3997732974604297,0.3997732974604297,0.3997732974604297,0.33584040797921505,0.33584040797921505,0.3406236681417503,0.40526627313002095,0.3857317642339802,0.3857317642339802,0.38022709276397093,0.3997732974604297
0.9370948117654377,0.9370948117654377,0.3237517117021612,0.33020530209926263,0.38792147345837064,0.9370948117654377,0.9370948117654377,0.9370948117654377,0.28577901679564544,0.28577901679564544,0.28577901679564544,0.39501325360114914,0.39501325360114914
0.38767020903663163,0.38767020903663163,0.27953699083422107,0.18258720687127164,0.18258720687127164,0.38767020903663163,0.38767020903663163,0.2783183100560613,0.2783183100560613,0.2783183100560613,0.24586074355675178,0.21735789125909805,0.27953699083422107
0.8570487031850345,0.8570487031850345,0.2861557757716262,0.2861557757716262,0.3934932478083257,0.8570487031850345,0.8570487031850345,0.39814715160008457,0.24850632069203693,0.24850632069203693,0.24850632069203693,0.24850632069203693,0.24850632069203693
0.7805809079970103,0.7805809079970103,0.3636612808885075,0.3636612808885075,0.41946872277301817,0.7805809079970103,0.47896558418210566,0.47896558418210566,0.47896558418210566,0.47896558418210566,0.5311201743882663,0.5311201743882663,0.5311201743882663
0.837834756420442,0.06622229852954124,0.09292655475607586,0.06273060464106431,0.09091355958719148,0.06622229852954124,0.06622229852954124,0.06622229852954124,0.08917696648530196,0.08917696648530196,0.09292655475607586,0.09292655475607586,0.09292655475607586
0.540821395386355,0.540821395386355,0.07415600995961334,0.07415600995961334,0.07415600995961334,0.540821395386355,0.540821395386355,0.10507076004198791,0.10507076004198791,0.10507076004198791,0.10507076004198791,0.10507076004198791,0.10507076004198791
0.33113309697596105,0.33113309697596105,0.31778829184813157,0.31778829184813157,0.36716949235338625,0.3006045332168045,0.3006045332168045,0.3006045332168045,0.3111487584019407,0.3111487584019407,0.3111487584019407,0.3111487584019407,0.31778829184813157
0.74692007235679,0.1536807067911911,0.24015870665420597,0.217373771761916,0.26373671479827193,0.1536807067911911,0.3195921430631132,0.3159231599912719,0.21401274920743063,0.2602861238854233,0.29553877874121337,0.24015870665420597,0.24015870665420597
0.9072219876644936,0.9072219876644936,0.2714037205017138,0.19043331481904577,0.19043331481904577,0.9072219876644936,0.9072219876644936,0.30484505113922294,0.30484505113922294,0.23440858373382817,0.30195531977876744,0.2829923258828446,0.2714037205017138
0.45432401245128695,0.29106622805499716,0.46787419878327824,0.33110276775449066,0.33110276775449066,0.29106622805499716,0.29106622805499716,0.29106622805499716,0.29106622805499716,0.46787419878327824,0.46787419878327824,0.46787419878327824,0.46787419878327824
